Date,AAL,AGO,ALLY,AMD,AMGN,AMKR,APA,ARW,BA,C,CAH,F,GS,JPM,MAR,MS,WFC
2020-10-19,12.600000381469727,27.437673568725586,27.693944931030273,81.95999908447266,215.26654052734375,13.0904541015625,9.100789070129395,83.48999786376953,167.36000061035156,40.96628189086914,46.35486602783203,7.9449615478515625,198.0231475830078,99.04676055908203,101.57310485839844,49.0503044128418,22.48138999938965
2020-10-26,11.279999732971191,24.699710845947266,25.408340454101562,75.29000091552734,205.5816192626953,11.680864334106445,8.160943984985352,77.88999938964844,144.38999938964844,38.60803985595703,43.019649505615234,7.526293754577637,182.57066345214844,93.5415267944336,92.70941162109375,45.53253173828125,20.71416664123535
2020-11-02,11.460000038146973,25.676864624023438,26.761560440063477,85.87999725341797,219.54039001464844,12.528590202331543,8.39692211151123,84.77999877929688,157.74000549316406,40.30386734008789,49.45521545410156,7.584712028503418,194.3725128173828,98.23575592041016,103.69918823242188,49.25192642211914,21.15838623046875
2020-11-09,12.239999771118164,29.759620666503906,28.689542770385742,81.43000030517578,224.9324951171875,13.110169410705566,10.147102355957031,87.0,187.11000061035156,45.91866683959961,53.955413818359375,8.314948081970215,211.58265686035156,108.84554290771484,119.77960205078125,53.9294319152832,23.351009368896484
2020-11-16,12.529999732971191,30.601327896118164,27.79749298095703,84.63999938964844,212.92202758789062,13.30731201171875,11.248337745666504,88.83000183105469,199.6199951171875,48.7402229309082,48.72240447998047,8.50967788696289,215.70655822753906,109.31304168701172,119.06092071533203,55.072608947753906,24.71889305114746
2020-11-23,14.979999542236328,30.89919662475586,29.418535232543945,87.19000244140625,214.48672485351562,14.43104362487793,13.686786651611328,93.01000213623047,216.5,53.47740936279297,50.52623748779297,8.850454330444336,227.34417724609375,115.65791320800781,128.11427307128906,60.817073822021484,27.609874725341797
2020-11-30,16.399999618530273,30.159326553344727,30.79018211364746,94.04000091552734,218.6846923828125,15.268909454345703,14.925678253173828,96.27999877929688,232.7100067138672,55.31755065917969,53.54203414916992,9.093865394592285,231.38111877441406,116.72652435302734,135.36093139648438,61.92214584350586,28.667316436767578
2020-12-07,17.049999237060547,30.7142276763916,32.535911560058594,91.6500015258789,216.95779418945312,14.618330955505371,15.830265045166016,95.80000305175781,230.3300018310547,55.61008071899414,50.99599075317383,8.782299041748047,233.04043579101562,114.07408142089844,128.2739715576172,60.32170104980469,28.21135711669922
2020-12-14,16.510000228881836,29.779659271240234,32.190608978271484,95.91999816894531,217.9977569580078,15.07176399230957,15.073164939880371,97.86000061035156,219.75,55.73276138305664,51.63484573364258,8.714141845703125,235.1184539794922,113.6161117553711,128.58340454101562,61.14097595214844,28.143447875976562
2020-12-21,15.65999984741211,30.88945770263672,33.13062286376953,91.80999755859375,212.6930694580078,14.814400672912598,14.188243865966797,97.12000274658203,217.14999389648438,57.15769577026367,50.5450325012207,8.62651538848877,248.74217224121094,118.80650329589844,128.51353454589844,64.8658218383789,28.948657989501953
2020-12-28,15.770000457763672,30.65581703186035,34.204917907714844,91.70999908447266,219.36207580566406,14.90334701538086,13.952263832092285,97.30000305175781,214.05999755859375,58.18629455566406,50.31955337524414,8.55836009979248,256.0735778808594,121.239501953125,131.67770385742188,65.28500366210938,29.278501510620117
2021-01-04,15.130000114440918,35.53310012817383,35.84514617919922,94.58000183105469,227.53855895996094,16.47472381591797,16.302223205566406,104.3499984741211,209.89999389648438,61.68728256225586,53.009002685546875,8.762825965881348,281.679931640625,129.77883911132812,129.45181274414062,71.6867904663086,32.19858932495117
2021-01-11,15.760000228881836,37.47038650512695,39.21192932128906,88.20999908447266,234.21710205078125,17.82867431640625,16.980663299560547,103.88999938964844,204.32000732421875,60.61150360107422,52.563392639160156,9.570952415466309,292.2934265136719,133.2312469482422,126.5671157836914,71.67726135253906,31.082942962646484
2021-01-18,15.819999694824219,35.3091926574707,38.952938079833984,92.79000091552734,241.85926818847656,18.25363540649414,16.105573654174805,104.88999938964844,205.83999633789062,57.874881744384766,52.515987396240234,11.216416358947754,281.0098876953125,128.5704345703125,122.67427825927734,70.61981964111328,30.947120666503906
2021-01-25,17.170000076293945,34.8029670715332,36.29596710205078,85.63999938964844,230.34352111816406,15.3381929397583,14.060877799987793,97.62999725341797,194.19000244140625,54.723045349121094,50.94211959838867,10.252506256103516,263.3175354003906,123.65020751953125,116.09637451171875,63.875083923339844,28.987462997436523
2021-02-01,17.190000534057617,36.63317108154297,40.13868713378906,87.9000015258789,225.4681854248047,17.640897750854492,15.971110343933105,100.41000366210938,207.92999267578125,59.5578498840332,51.444618225097656,11.206680297851562,285.0008850097656,132.5970001220703,129.2421875,70.11156463623047,31.5874080657959
2021-02-08,17.270000457763672,38.38548278808594,40.49534225463867,93.7699966430664,226.3173370361328,23.9263916015625,17.211776733398438,105.08000183105469,210.97999572753906,60.55714416503906,49.16914749145508,11.148262023925781,297.44964599609375,135.73944091796875,129.2421875,71.44255828857422,32.631370544433594
2021-02-15,18.68000030517578,38.45362854003906,41.256866455078125,89.58000183105469,222.69444274902344,23.392719268798828,17.743492126464844,105.3499984741211,217.47000122070312,62.60330581665039,49.301883697509766,11.274835586547852,306.4803161621094,142.2453155517578,136.02969360351562,72.77355194091797,36.816131591796875
2021-02-22,20.940000534057617,43.04859924316406,40.00373840332031,84.51000213623047,216.18731689453125,23.610139846801758,19.4272518157959,100.26000213623047,212.00999450683594,62.698486328125,48.8467903137207,11.39167308807373,310.22857666015625,141.42845153808594,147.7980499267578,73.60662078857422,35.20061492919922
2021-03-01,20.450000762939453,42.513160705566406,42.394317626953125,78.5199966430664,218.88816833496094,21.165311813354492,22.89323616027832,101.37000274658203,223.22000122070312,66.83841705322266,50.71457290649414,11.94665241241455,317.89007568359375,145.02256774902344,146.65016174316406,77.43680572509766,36.42684555053711
2021-03-08,23.3700008392334,43.01939010620117,43.94626998901367,81.05000305175781,221.4160614013672,22.382963180541992,20.904233932495117,105.2699966430664,269.19000244140625,71.54935455322266,54.374290466308594,13.017663955688477,340.0396728515625,150.05810546875,149.92413330078125,80.75948333740234,38.89877700805664
2021-03-15,24.969999313354492,43.27284240722656,43.57997131347656,79.05999755859375,236.3911590576172,23.729307174682617,19.18108367919922,109.12999725341797,255.82000732421875,69.4841537475586,55.63528060913086,12.491894721984863,335.5456237792969,149.0875701904297,152.00030517578125,79.4189224243164,38.56789016723633
2021-03-22,22.93000030517578,41.668331146240234,44.16797637939453,77.41000366210938,243.04248046875,23.135332107543945,18.501676559448242,109.75,244.8699951171875,69.4936752319336,58.6502799987793,11.975861549377441,319.15826416015625,149.0394744873047,146.55035400390625,76.58458709716797,38.694400787353516
2021-03-29,23.860000610351562,41.63898468017578,45.04517364501953,81.08999633789062,239.4957733154297,24.313383102416992,18.560752868652344,112.13999938964844,252.9600067138672,69.60787963867188,57.72113037109375,11.849287986755371,319.4020080566406,147.7133331298828,147.9976806640625,74.8993148803711,38.56789016723633
2021-04-05,23.540000915527344,43.1358757019043,45.45003128051758,82.76000213623047,239.2843017578125,24.798460006713867,16.995149612426758,115.69000244140625,252.36000061035156,68.92264556884766,57.38197326660156,12.180327415466309,322.4922790527344,150.18307495117188,148.20729064941406,77.29317474365234,39.41456985473633
2021-04-12,22.030000686645508,44.662113189697266,45.989837646484375,82.1500015258789,245.78184509277344,23.7788028717041,17.52686309814453,117.86000061035156,248.17999267578125,68.9511947631836,58.58599090576172,11.907705307006836,333.7030944824219,148.18699645996094,148.35702514648438,75.25359344482422,42.66505432128906
